zbmath_id	author	author_ids	document_title	source	classifications	language	links	keywords	doi	publication_year	serial
oai:zbmath.org:6001942	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	jia.xiaojun;zhang.zhijiang;yu.qingcang	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	94A12;68U10;68T45	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	M-arrays;structured light;piece growing;3D reconstruction	10.1007/s11741-011-0693-2	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001943	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	gao.jing;jiang.yaolin	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	68U20;65L60;65T60	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	wavelet collocation method;Newton iteration;adaptivity representation	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001944	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	shi.yanchao;xu.annong	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65F08;65F10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	preconditioner;non-singular \(L\)-matrix;accelerated overrelaxation (AOR) iteration method;convergence;numerical example	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001945	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	shao.huichao;song.dong;tang.xiaojun	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65L06;65L05;65L50;34A34;65L20;65L70	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	numerical stability;Adams predictor-corrector methods;variable stepsize;stepsize control;error bounds;algorithms;initial value problem	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001946	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	han.le;yu.gaohang;guan.lutai	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65K05;90C06;90C30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	large-scale nonlinear systems;hierarchy;multivariate spectral gradient method;line search;global convergence;algorithm	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001947	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	jiang.li;zhu.shanhua;lu.yong.1	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	42C40	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	parameterization;orthogonal multiwavelets;symmetry;balancing multiwavelets;multichannel filter	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001948	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	qi.ruisheng;feng.minfu;yang.xiaoyuan	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	76M10;76D05;65N30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	bubble function;locally stabilized method;macro element	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001949	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	68T05;92B20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	fuzzy perceptron;fuzzily separable;finite convergence;stochastic input	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001950	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zhang.yong.19;zhu.detong	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	90C30;65K05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	affine scaling conjugate gradient;nonlinear equation systems	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001951	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	liu.qingxia;liu.fawang	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65M06;65M12;35R11;35L60	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	fractional advection-dispersion equation;alternating direction method;fractional Peaceman-Rachford scheme;stability;convergence;Grünwald-Letnikov definition of the fractional derivative;numerical examples	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001952	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	li.lin.3;yuan.xiujiu;zhao.xuejun	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65F05;15A23;15B05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Cauchy matrix;sparse upper triangular matrix;sparse lower triangular matrix;triangular factorization;algorithm	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001953	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	liu.hao;ni.qin	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	90C30;65K05;90C56	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	derivative free optimization;quadratic interpolation model;Lagrange interpolation model;\(\Lambda\)-posedness;trust region method	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001954	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	lu.xiaoping;ni.qin	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	90C30;65K05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	unconstrained minimization;conic model;trust region subproblem;conjugate gradient	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001955	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	chen.minghua;zhou.benda;ren.zhe	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	68T20;90C59;90C27	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	genetic algorithm;Latin hypercube sampling	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001956	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	sun.feng;wang.xueping.1	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	15B36;15B48;15A06;15A39	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	nonnegative integral symmetric matrix;system of linear equations with integral coefficients;nonnegative integral solution;realizable matrix;system of linear inequalities;Hilbert basis	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001957	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	ruan.zhousheng;xu.dinghua;wang.zewen	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	65M32;65M12;35K05;35R30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	inverse problems;partial differential equations;regularization method;optimal perturbation method;homotopy method;backward-in-time problem;convergence;numerical experiments	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001958	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zhang.ming;liang.xuezhang;zhang.huijie;che.xiangjiu	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	41A05;65D05	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	multivariate Lagrange interpolation;superposition interpolation process;properly posed set of nodes;interpolation on the sphere	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6001959	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	han.yan;chen.jinru	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	74S05;74C99;65N30;65N55	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	planar linear elasticity;pure displacement;mixed finite element;nonconforming rectangular finite element;multigrid	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
